# The Workshop split's sheet, regenerated from 475fc96a254b7714a236374d7375f7667f61e2db by apply.py seed; one row per moved body.
file	section_line	section	scope	name	spelling	first_param	kind	destination	pointer_ids	start_line	end_line	rewrites
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	on	on	PaneContent	function	workshop/weave_seam.cpp		1976	2029	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	judge_content	judge_content	PaneContent	function	workshop/weave_seam.cpp		2051	2070	static,WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	session	session		function	workshop/weave_seam.cpp		2074	2074	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	document	document		function	workshop/weave_seam.cpp		2075	2075	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	same_keystroke	same_keystroke	string	function	workshop/weave_seam.cpp	WL-KEY-12	2080	2092	static,WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	hotkey	hotkey	Act	function	workshop/weave_seam.cpp		2097	2097	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	pane_editor_editing_row	pane_editor_editing_row		function	workshop/weave_seam.cpp		2101	2108	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	editing_row	editing_row		function	workshop/weave_seam.cpp	WL-PED-07	2112	2124	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	naming_line	naming_line		function	workshop/weave_seam.cpp	WL-MAKER-11,WL-TEXT-09	2135	2143	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	paste_owner_now	paste_owner_now		function	workshop/weave_seam.cpp	WL-KEY-03,WL-TEXT-09	2149	2158	WorkshopWeave::,nested-return
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	begin_clipboard_paste	begin_clipboard_paste	Mail	function	workshop/weave_seam.cpp	WL-TEXT-09,WL-TEXT-10	2178	2217	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	take_pending_paste	take_pending_paste	uint64_t	function	workshop/weave_seam.cpp		2222	2232	WorkshopWeave::,nested-return
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	editing_key	editing_key	KeyPressed	function	workshop/weave_seam.cpp	WL-TEXT-02	2237	2287	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	refresh_inspector	refresh_inspector		function	workshop/weave_seam.cpp	WL-INFO-01,WL-INFO-05,WL-INFO-06	2291	2319	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	press_selects_word	press_selects_word	int64_t	function	workshop/weave_seam.cpp	WL-PTR-02,WL-PTR-03	2323	2342	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	press_selects_word	press_selects_word	int64_t	function	workshop/weave_seam.cpp		2346	2361	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	info_press	info_press	InfoBodyAt	function	workshop/weave_seam.cpp	WL-PRESS-01,WL-PRESS-04,WL-PTR-02,WL-INFO-01	2369	2411	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	actions_press	actions_press	InfoBodyAt	function	workshop/weave_seam.cpp	WL-CTRL-03,WL-CTRL-05,WL-PRESS-01	2416	2434	WorkshopWeave::
workshop/weave.hpp	1893	// ---- THE EXTERNAL PANE SEAM: an office offers, Workshop grants, an office says	zengine::workshop::WorkshopWeave	objects_press	objects_press	InfoBodyAt	function	workshop/weave_seam.cpp	WL-INFO-01,WL-INFO-09,WL-PRESS-01,WL-PRESS-02	2439	2461	WorkshopWeave::
workshop/weave.hpp	2463	// ---- The terminal overlay ------------------------------------------------	zengine::workshop::WorkshopWeave	toggle_terminal	toggle_terminal		function	workshop/weave_terminal.cpp	WL-TERM-01	2467	2478	WorkshopWeave::
workshop/weave.hpp	2463	// ---- The terminal overlay ------------------------------------------------	zengine::workshop::WorkshopWeave	terminal_key	terminal_key	KeyPressed	function	workshop/weave_terminal.cpp	WL-TERM-01,WL-TERM-05,WL-TEXT-02,WL-TEXT-04	2484	2534	WorkshopWeave::
workshop/weave.hpp	2463	// ---- The terminal overlay ------------------------------------------------	zengine::workshop::WorkshopWeave	terminal_press	terminal_press	PointerButton	function	workshop/weave_terminal.cpp	WL-TERM-01,WL-TERM-09,WL-GEO-01,WL-PTR-02,WL-PRESS-02	2541	2623	WorkshopWeave::
workshop/weave.hpp	2463	// ---- The terminal overlay ------------------------------------------------	zengine::workshop::WorkshopWeave	completion_selectable	completion_selectable		function	workshop/weave_terminal.cpp	WL-TERM-05	2627	2631	WorkshopWeave::
workshop/weave.hpp	2463	// ---- The terminal overlay ------------------------------------------------	zengine::workshop::WorkshopWeave	move_completion	move_completion	int	function	workshop/weave_terminal.cpp	WL-TERM-05	2635	2646	WorkshopWeave::
workshop/weave.hpp	2463	// ---- The terminal overlay ------------------------------------------------	zengine::workshop::WorkshopWeave	accept_completion	accept_completion		function	workshop/weave_terminal.cpp	WL-TERM-05	2650	2670	WorkshopWeave::
workshop/weave.hpp	2463	// ---- The terminal overlay ------------------------------------------------	zengine::workshop::WorkshopWeave	submit_terminal_line	submit_terminal_line		function	workshop/weave_terminal.cpp	WL-TERM-02,WL-TERM-04	2674	2736	WorkshopWeave::
workshop/weave.hpp	2463	// ---- The terminal overlay ------------------------------------------------	zengine::workshop::WorkshopWeave	refresh_terminal	refresh_terminal		function	workshop/weave_terminal.cpp	WL-TERM-03,WL-TERM-08,WL-TEXT-04	2741	2869	WorkshopWeave::
workshop/weave.hpp	2463	// ---- The terminal overlay ------------------------------------------------	zengine::workshop::WorkshopWeave	command	command	KeyPressed	function	workshop/weave_terminal.cpp	WL-KEY-01,WL-PANE-12	2873	2991	WorkshopWeave::
workshop/weave.hpp	2993	// ---- The dynamic panels --------------------------------------------------	zengine::workshop::WorkshopWeave	picker_population	picker_population		function	workshop/weave_panels.cpp	WL-PANE-12,WL-PANE-12	2999	3001	WorkshopWeave::
workshop/weave.hpp	2993	// ---- The dynamic panels --------------------------------------------------	zengine::workshop::WorkshopWeave	open_picker	open_picker		function	workshop/weave_panels.cpp		3004	3011	WorkshopWeave::
workshop/weave.hpp	2993	// ---- The dynamic panels --------------------------------------------------	zengine::workshop::WorkshopWeave	picker_move	picker_move	int64_t	function	workshop/weave_panels.cpp	WL-PANE-12	3015	3032	WorkshopWeave::
workshop/weave.hpp	2993	// ---- The dynamic panels --------------------------------------------------	zengine::workshop::WorkshopWeave	picker_wheel	picker_wheel	PointerWheel	function	workshop/weave_panels.cpp	WL-EDIT-10	3036	3048	WorkshopWeave::
workshop/weave.hpp	2993	// ---- The dynamic panels --------------------------------------------------	zengine::workshop::WorkshopWeave	picker_key	picker_key	KeyPressed	function	workshop/weave_panels.cpp		3054	3082	WorkshopWeave::
workshop/weave.hpp	2993	// ---- The dynamic panels --------------------------------------------------	zengine::workshop::WorkshopWeave	choose_panel	choose_panel	Mail	function	workshop/weave_panels.cpp	WL-PED-05,WL-PANE-12	3088	3099	WorkshopWeave::
workshop/weave.hpp	2993	// ---- The dynamic panels --------------------------------------------------	zengine::workshop::WorkshopWeave	toggle_participation	toggle_participation	CatalogRow	function	workshop/weave_panels.cpp	WL-PED-05,WL-PANE-12	3105	3155	WorkshopWeave::
workshop/weave.hpp	3157	// ---- The setup: name it, save it, restore it ------------------------------	zengine::workshop::WorkshopWeave	apply_setup	apply_setup	Mail	function	workshop/weave_session.cpp	WL-LAYOUT-05,WL-LAYOUT-07,WL-ARR-03,WL-MAKER-09,WL-PED-05,WL-SESSION-12	3166	3188	WorkshopWeave::
workshop/weave.hpp	3157	// ---- The setup: name it, save it, restore it ------------------------------	zengine::workshop::WorkshopWeave	open_layout_rename	open_layout_rename	size_t	function	workshop/weave_session.cpp	WL-CTX-07,WL-LAYOUT-10	3193	3205	WorkshopWeave::
workshop/weave.hpp	3157	// ---- The setup: name it, save it, restore it ------------------------------	zengine::workshop::WorkshopWeave	naming_key	naming_key	KeyPressed	function	workshop/weave_session.cpp		3210	3226	WorkshopWeave::
workshop/weave.hpp	3157	// ---- The setup: name it, save it, restore it ------------------------------	zengine::workshop::WorkshopWeave	close_naming	close_naming		function	workshop/weave_session.cpp		3230	3232	WorkshopWeave::
workshop/weave.hpp	3157	// ---- The setup: name it, save it, restore it ------------------------------	zengine::workshop::WorkshopWeave	commit_layout_rename	commit_layout_rename		function	workshop/weave_session.cpp	WL-LAYOUT-04,WL-LAYOUT-10	3236	3268	WorkshopWeave::
workshop/weave.hpp	3157	// ---- The setup: name it, save it, restore it ------------------------------	zengine::workshop::WorkshopWeave	link_note	link_note	size_t	function	workshop/weave_session.cpp	WL-LAYOUT-02	3274	3282	WorkshopWeave::
workshop/weave.hpp	3157	// ---- The setup: name it, save it, restore it ------------------------------	zengine::workshop::WorkshopWeave	setup_artifact	setup_artifact		function	workshop/weave_session.cpp	WL-LAYOUT-10	3288	3291	WorkshopWeave::
workshop/weave.hpp	3157	// ---- The setup: name it, save it, restore it ------------------------------	zengine::workshop::WorkshopWeave	save_setup	save_setup		function	workshop/weave_session.cpp	WL-LAYOUT-09,WL-LAYOUT-10,WL-LAYOUT-11	3295	3320	WorkshopWeave::
workshop/weave.hpp	3157	// ---- The setup: name it, save it, restore it ------------------------------	zengine::workshop::WorkshopWeave	restore_setup	restore_setup	Mail	function	workshop/weave_session.cpp	WL-LAYOUT-09,WL-LAYOUT-10,WL-LAYOUT-11	3324	3342	WorkshopWeave::
workshop/weave.hpp	3344	// ---- THE LAYOUT SHELF: several desks, one of them live --------------------	zengine::workshop::WorkshopWeave	layout_note	layout_note		function	workshop/weave_session.cpp		3347	3351	WorkshopWeave::
workshop/weave.hpp	3344	// ---- THE LAYOUT SHELF: several desks, one of them live --------------------	zengine::workshop::WorkshopWeave	switch_layout	switch_layout	size_t	function	workshop/weave_session.cpp		3356	3368	WorkshopWeave::
workshop/weave.hpp	3344	// ---- THE LAYOUT SHELF: several desks, one of them live --------------------	zengine::workshop::WorkshopWeave	step_layout	step_layout	int64_t	function	workshop/weave_session.cpp		3372	3379	WorkshopWeave::
workshop/weave.hpp	3344	// ---- THE LAYOUT SHELF: several desks, one of them live --------------------	zengine::workshop::WorkshopWeave	layout_ceiling_note	layout_ceiling_note		function	workshop/weave_session.cpp		3383	3387	WorkshopWeave::
workshop/weave.hpp	3344	// ---- THE LAYOUT SHELF: several desks, one of them live --------------------	zengine::workshop::WorkshopWeave	new_layout	new_layout	Mail	function	workshop/weave_session.cpp	WL-LAYOUT-03	3391	3398	WorkshopWeave::
workshop/weave.hpp	3344	// ---- THE LAYOUT SHELF: several desks, one of them live --------------------	zengine::workshop::WorkshopWeave	duplicate_layout	duplicate_layout	size_t	function	workshop/weave_session.cpp	WL-CTX-07,WL-LAYOUT-04	3402	3413	WorkshopWeave::
workshop/weave.hpp	3344	// ---- THE LAYOUT SHELF: several desks, one of them live --------------------	zengine::workshop::WorkshopWeave	drop_layout	drop_layout	size_t	function	workshop/weave_session.cpp	WL-CTX-07,WL-LAYOUT-03	3417	3431	WorkshopWeave::
workshop/weave.hpp	3344	// ---- THE LAYOUT SHELF: several desks, one of them live --------------------	zengine::workshop::WorkshopWeave	shift_layout	shift_layout	size_t	function	workshop/weave_session.cpp	WL-CTX-07,WL-LAYOUT-04	3435	3454	WorkshopWeave::
workshop/weave.hpp	3344	// ---- THE LAYOUT SHELF: several desks, one of them live --------------------	zengine::workshop::WorkshopWeave	unresolved_note	unresolved_note	Setup	function	workshop/weave_session.cpp	WL-PANE-10	3459	3471	WorkshopWeave::
workshop/weave.hpp	3473	// ---- THE LAST SESSION: the desk that comes back on its own ----------------	zengine::workshop::WorkshopWeave	restore_last_session	restore_last_session	Mail	function	workshop/weave_session.cpp	WL-SESSION-11,WL-SESSION-12,WL-SESSION-14,WL-SESSION-16,WL-SESSION-17,WL-MAKER-09,WL-MIG-10	3479	3630	WorkshopWeave::
workshop/weave.hpp	3473	// ---- THE LAST SESSION: the desk that comes back on its own ----------------	zengine::workshop::WorkshopWeave	save_last_session	save_last_session		function	workshop/weave_session.cpp	WL-SESSION-13,WL-SESSION-15,WL-SESSION-16,WL-MIG-10	3635	3669	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	arrangeable	arrangeable		function	workshop/weave_arrange.cpp	WL-ARR-08,WL-PANE-12	3677	3685	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	open_arrange_desk	open_arrange_desk		function	workshop/weave_arrange.cpp	WL-ARR-07	3689	3704	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	enter_arrange_pane	enter_arrange_pane	PaneRef	function	workshop/weave_arrange.cpp	WL-ARR-07,WL-ARR-09,WL-CTX-02,WL-FRONT-04,WL-PRESS-06	3712	3755	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	forget_removed_selection	forget_removed_selection		function	workshop/weave_arrange.cpp	WL-ARR-03,WL-PED-03	3759	3776	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	close_arrange	close_arrange		function	workshop/weave_arrange.cpp		3781	3785	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	arrange_status	arrange_status		function	workshop/weave_arrange.cpp	WL-GEO-11,WL-GEO-12,WL-ARR-09	3792	3815	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	arrange_step	arrange_step	int64_t	function	workshop/weave_arrange.cpp	WL-ARR-08	3819	3842	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	arrange_geometry_ready	arrange_geometry_ready	PaneRef	function	workshop/weave_arrange.cpp	WL-ARR-07,WL-CTX-02,WL-PANE-08,WL-SETUP-06	3849	3897	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	managed_bounds	managed_bounds		function	workshop/weave_arrange.cpp	WL-ARR-04,WL-GEO-12	3902	3909	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	managed_window_base	managed_window_base		function	workshop/weave_arrange.cpp	WL-ARR-04,WL-PED-05	3914	3920	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	arrange_place	arrange_place	int64_t	function	workshop/weave_arrange.cpp	WL-ARR-06	3924	3956	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	arrange_nudge	arrange_nudge	int64_t	function	workshop/weave_arrange.cpp	WL-ARR-08	3961	3971	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	arrange_resize	arrange_resize	int64_t	function	workshop/weave_arrange.cpp	WL-ARR-05,WL-ARR-06	3975	4019	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	arrange_grow	arrange_grow	int64_t	function	workshop/weave_arrange.cpp	WL-ARR-08,WL-ARR-10	4025	4035	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	spend_pane_action	spend_pane_action	Act	function	workshop/weave_arrange.cpp	WL-CTX-07,WL-PED-05	4040	4129	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	reset_front_order	reset_front_order		function	workshop/weave_arrange.cpp		4133	4136	WorkshopWeave::
workshop/weave.hpp	3671	// ---- PANE MANAGEMENT: arrange the windows, and never lose one -------------	zengine::workshop::WorkshopWeave	arrange_key	arrange_key	KeyPressed	function	workshop/weave_arrange.cpp	WL-ARR-08	4140	4221	WorkshopWeave::
workshop/weave.hpp	4223	// ---- The pointer, inside arrangement -------------------------------------	zengine::workshop::WorkshopWeave	take_pane_hold	take_pane_hold	PaneRef	function	workshop/weave_arrange.cpp	WL-ARR-01,WL-ARR-01,WL-ARR-07,WL-PANE-01	4231	4287	WorkshopWeave::
workshop/weave.hpp	4223	// ---- The pointer, inside arrangement -------------------------------------	zengine::workshop::WorkshopWeave	arrange_press	arrange_press	PointedAt	function	workshop/weave_arrange.cpp	WL-ARR-07,WL-FRONT-05	4292	4328	WorkshopWeave::
workshop/weave.hpp	4223	// ---- The pointer, inside arrangement -------------------------------------	zengine::workshop::WorkshopWeave	arrange_motion	arrange_motion	int64_t	function	workshop/weave_arrange.cpp	WL-ARR-01	4333	4360	WorkshopWeave::
workshop/weave.hpp	4223	// ---- The pointer, inside arrangement -------------------------------------	zengine::workshop::WorkshopWeave	build_now	build_now	Mail	function	workshop/weave_arrange.cpp	WL-PROJ-13	4382	4418	WorkshopWeave::
workshop/weave.hpp	4223	// ---- The pointer, inside arrangement -------------------------------------	zengine::workshop::WorkshopWeave	choose_recipe	choose_recipe	int	function	workshop/weave_arrange.cpp		4421	4441	WorkshopWeave::
workshop/weave.hpp	4223	// ---- The pointer, inside arrangement -------------------------------------	zengine::workshop::WorkshopWeave	build_frontier	build_frontier	Mail	function	workshop/weave_arrange.cpp	WL-PROJ-14	4466	4520	WorkshopWeave::
workshop/weave.hpp	4522	// ---- THE SOURCE EDITOR: choose source, edit, save, and never lose a byte ----------	zengine::workshop::WorkshopWeave	editor_key	editor_key	KeyPressed	function	workshop/weave_editor.cpp	WL-EDIT-02,WL-EDIT-09	4526	4548	WorkshopWeave::
workshop/weave.hpp	4522	// ---- THE SOURCE EDITOR: choose source, edit, save, and never lose a byte ----------	zengine::workshop::WorkshopWeave	editor_text	editor_text	string	function	workshop/weave_editor.cpp	WL-EDIT-07	4552	4564	WorkshopWeave::
workshop/weave.hpp	4522	// ---- THE SOURCE EDITOR: choose source, edit, save, and never lose a byte ----------	zengine::workshop::WorkshopWeave	editor_press	editor_press	PointerButton	function	workshop/weave_editor.cpp	WL-EDIT-08,WL-EDIT-12	4568	4586	WorkshopWeave::
workshop/weave.hpp	4522	// ---- THE SOURCE EDITOR: choose source, edit, save, and never lose a byte ----------	zengine::workshop::WorkshopWeave	refresh_editor	refresh_editor		function	workshop/weave_editor.cpp		4590	4590	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_dir	files_dir		function	workshop/weave_editor.cpp	WL-FILES-02	4598	4598	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	ensure_marks	ensure_marks		function	workshop/weave_editor.cpp	WL-FILES-02	4603	4613	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	load_marks	load_marks		function	workshop/weave_editor.cpp	WL-FILES-08	4617	4647	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	save_marks	save_marks		function	workshop/weave_editor.cpp	WL-FILES-08	4652	4661	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_refresh	files_refresh		function	workshop/weave_editor.cpp	WL-FILES-12	4665	4680	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_build_settled	files_build_settled		function	workshop/weave_editor.cpp	WL-FILES-12	4686	4696	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_point_at	files_point_at	string	function	workshop/weave_editor.cpp		4701	4709	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_move	files_move	int64_t	function	workshop/weave_editor.cpp		4713	4728	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_parent	files_parent		function	workshop/weave_editor.cpp	WL-FILES-03	4732	4754	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_where	files_where		function	workshop/weave_editor.cpp		4759	4762	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_say_where	files_say_where		function	workshop/weave_editor.cpp	WL-FILES-07	4766	4771	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_open	files_open	Mail	function	workshop/weave_editor.cpp	WL-FILES-04,WL-FILES-10,WL-FILES-11,WL-FOCUS-04	4777	4816	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_mark	files_mark		function	workshop/weave_editor.cpp	WL-FILES-05	4820	4833	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_jump_mark	files_jump_mark	int64_t	function	workshop/weave_editor.cpp	WL-FILES-06	4837	4861	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_use_recipes	files_use_recipes	Mail	function	workshop/weave_editor.cpp	WL-FILES-11,WL-PROJ-05	4865	4937	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_key	files_key	KeyPressed	function	workshop/weave_editor.cpp		4941	4957	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_wheel	files_wheel	PointerWheel	function	workshop/weave_editor.cpp	WL-EDIT-10	4961	4980	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	layouts_press	layouts_press	PointerButton	function	workshop/weave_editor.cpp	WL-PRESS-05,WL-TAB-09	4985	5019	WorkshopWeave::
workshop/weave.hpp	4592	// ---- The filesystem browser ----------------------------------------------	zengine::workshop::WorkshopWeave	files_press	files_press	PointerButton	function	workshop/weave_editor.cpp	WL-FOCUS-04	5025	5046	WorkshopWeave::
workshop/weave.hpp	5048	// ---- THE PANE EDITOR: a pane as a subject ------------------------------------------------	zengine::workshop::WorkshopWeave	repair_pane_editor_subject	repair_pane_editor_subject		function	workshop/weave_pane_editor.cpp	WL-PED-03	5052	5065	WorkshopWeave::
workshop/weave.hpp	5048	// ---- THE PANE EDITOR: a pane as a subject ------------------------------------------------	zengine::workshop::WorkshopWeave	choose_subject	choose_subject	PaneRef	function	workshop/weave_pane_editor.cpp	WL-PED-02	5069	5085	WorkshopWeave::
workshop/weave.hpp	5048	// ---- THE PANE EDITOR: a pane as a subject ------------------------------------------------	zengine::workshop::WorkshopWeave	pane_editor_move	pane_editor_move	int64_t	function	workshop/weave_pane_editor.cpp		5089	5091	WorkshopWeave::
workshop/weave.hpp	5048	// ---- THE PANE EDITOR: a pane as a subject ------------------------------------------------	zengine::workshop::WorkshopWeave	pane_editor_move_in	pane_editor_move_in	bool	function	workshop/weave_pane_editor.cpp	WL-PED-08	5096	5135	WorkshopWeave::
workshop/weave.hpp	5048	// ---- THE PANE EDITOR: a pane as a subject ------------------------------------------------	zengine::workshop::WorkshopWeave	pane_editor_wheel	pane_editor_wheel	PointerWheel	function	workshop/weave_pane_editor.cpp	WL-EDIT-10,WL-PED-08	5139	5161	WorkshopWeave::
workshop/weave.hpp	5048	// ---- THE PANE EDITOR: a pane as a subject ------------------------------------------------	zengine::workshop::WorkshopWeave	pane_editor_switch	pane_editor_switch		function	workshop/weave_pane_editor.cpp		5164	5173	WorkshopWeave::
workshop/weave.hpp	5048	// ---- THE PANE EDITOR: a pane as a subject ------------------------------------------------	zengine::workshop::WorkshopWeave	pane_editor_choose	pane_editor_choose		function	workshop/weave_pane_editor.cpp		5178	5206	WorkshopWeave::
workshop/weave.hpp	5048	// ---- THE PANE EDITOR: a pane as a subject ------------------------------------------------	zengine::workshop::WorkshopWeave	pane_editor_toggle	pane_editor_toggle	Mail	function	workshop/weave_pane_editor.cpp		5210	5223	WorkshopWeave::
workshop/weave.hpp	5048	// ---- THE PANE EDITOR: a pane as a subject ------------------------------------------------	zengine::workshop::WorkshopWeave	pane_editor_key	pane_editor_key	KeyPressed	function	workshop/weave_pane_editor.cpp		5226	5254	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	rebuild_subject_rows	rebuild_subject_rows		function	workshop/weave_pane_editor.cpp	WL-PED-04	5260	5269	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	maker_pane_dirty_sentence	maker_pane_dirty_sentence	char	function	workshop/weave_pane_editor.cpp		5273	5279	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	open_maker_pane	open_maker_pane	string	function	workshop/weave_pane_editor.cpp	WL-MAKER-08	5284	5314	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	new_maker_pane	new_maker_pane	string	function	workshop/weave_pane_editor.cpp	WL-MAKER-08,WL-MAKER-11	5318	5367	WorkshopWeave::
